5.730530500411987305e+00
5.724434614181518555e+00
5.702574014663696289e+00
5.758492946624755859e+00
5.810805559158325195e+00
5.884045362472534180e+00
5.786546468734741211e+00
5.769340753555297852e+00
5.711024761199951172e+00
5.708544731140136719e+00
5.719950914382934570e+00
5.759035825729370117e+00
5.717616558074951172e+00
5.701970100402832031e+00
5.725291013717651367e+00
5.814599514007568359e+00
5.940991401672363281e+00
5.812169551849365234e+00
5.893869638442993164e+00
5.917408704757690430e+00
5.969969511032104492e+00
5.845950126647949219e+00
5.831181049346923828e+00
5.762796640396118164e+00
5.758492231369018555e+00
5.714795351028442383e+00
5.746137142181396484e+00
5.809673547744750977e+00
5.838773727416992188e+00
5.756516456604003906e+00
5.850488662719726562e+00
5.812964200973510742e+00
5.916606664657592773e+00
5.869475841522216797e+00
5.885621309280395508e+00
5.821554183959960938e+00
5.893945217132568359e+00
5.844184637069702148e+00
5.880169391632080078e+00
5.878446102142333984e+00
5.953614234924316406e+00
5.867931842803955078e+00
5.891161680221557617e+00
5.985775470733642578e+00
5.854299783706665039e+00
5.707448720932006836e+00
5.711557388305664062e+00
5.687304735183715820e+00
5.705432415008544922e+00
5.785269975662231445e+00
5.729014158248901367e+00
5.711198091506958008e+00
5.770725011825561523e+00
5.775463581085205078e+00
5.895479917526245117e+00
5.744751453399658203e+00
5.712730646133422852e+00
5.727378129959106445e+00
5.681824207305908203e+00
5.796158790588378906e+00
5.821113824844360352e+00
5.822179317474365234e+00
5.869397640228271484e+00
5.790329694747924805e+00
5.752553701400756836e+00
5.772722721099853516e+00
5.844424486160278320e+00
5.772506952285766602e+00
5.809127092361450195e+00
5.872850894927978516e+00
5.822620868682861328e+00
5.949118852615356445e+00
5.702692270278930664e+00
5.730699539184570312e+00
5.786118507385253906e+00
5.977328300476074219e+00
5.762571096420288086e+00
5.692662715911865234e+00
5.681169271469116211e+00
5.722884416580200195e+00
5.809566020965576172e+00
5.822262763977050781e+00
5.688856840133666992e+00
5.834461212158203125e+00
5.687339544296264648e+00
5.795824289321899414e+00
5.853954315185546875e+00
5.726167440414428711e+00
5.737309455871582031e+00
5.701233625411987305e+00
5.696972131729125977e+00
5.749625921249389648e+00
5.834626913070678711e+00
5.804568529129028320e+00
5.819766998291015625e+00
5.857365369796752930e+00
5.840342283248901367e+00
5.946182012557983398e+00
5.835308551788330078e+00
5.772264003753662109e+00
